MSE,PSNR,SSIM,bn_loss,candidate_rank,candidate_score,candidate_seed,checkpoint_path,class_id,class_ids,class_name,cosine_loss,device,download_cifar10,embedding_cosine_to_target,embedding_loss,figure_path,image_size,l2_loss,lambda_bn,lambda_cosine,lambda_embedding,lambda_l2,lambda_logit,lambda_tv,load_style,loaded_layers,logit_loss,lr_image,lr_z,margin_loss,model_layers,multi_crop_count,multistart_count,nearest_embedding_cosine,nearest_index_within_class,negative_loss,num_classes,objective_loss,objective_name,parameter_count,parameterization,pretrained_description,reference_max_per_class,reference_split,runtime_seconds,seed,seeds,skipped_layers_count,steps_image,steps_z,target_confidence,top1_class,top1_confidence,top_k,topk_contains_target,tv_loss,use_augmentations,variant,weight_bn_loss,weight_cosine_loss,weight_embedding_loss,weight_l2_loss,weight_logit_loss,weight_margin_loss,weight_negative_loss,weight_source,weight_tv_loss,status,dataset_name,resolution,pixel_count,depth,MSE_normalized,PSNR_normalized
0.1737167090177536,7.601584067388199,0.0448476672172546,192340.109375,1,0.7067480176687241,1051,D:\IE_643_Project\pre_trained_model_weights\resnet50_cifar10 .pth,0,"(0, 1, 8)",airplane,0.601759672164917,cpu,True,0.4135083854198456,0.3211691677570343,D:\IE_643_Project\results\phase1_baseline\figures\resnet50_plug_in_aug_sigmoid_class0_airplane_seed42.png,32,0.3110468983650207,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,320,-12.828742027282717,0.03,0.01,0.0,320,3,2,0.7491543292999268,241,2.11145281791687,10,4807.9267578125,plug_in_aug_sigmoid,23520842,sigmoid,local CIFAR-10 checkpoint: resnet50_cifar10 .pth,500,train,337.74906360008754,42,"(7, 21, 42)",0,500,300,0.9999823570251464,0,0.9999823570251464,5,True,0.1337131559848785,True,resnet50,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,50,0.1737167090177536,7.601584067388199
0.1777070313692093,7.502953880391883,-0.0458120889961719,192338.3125,1,0.715494367480278,1016,D:\IE_643_Project\pre_trained_model_weights\resnet50_cifar10 .pth,1,"(0, 1, 8)",automobile,0.6070299744606018,cpu,True,0.4309888184070587,0.362121433019638,D:\IE_643_Project\results\phase1_baseline\figures\resnet50_plug_in_aug_sigmoid_class1_automobile_seed7.png,32,0.3235180974006653,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,320,-17.65264892578125,0.03,0.01,0.0,320,3,2,0.6771461963653564,129,3.470261335372925,10,4807.4970703125,plug_in_aug_sigmoid,23520842,sigmoid,local CIFAR-10 checkpoint: resnet50_cifar10 .pth,500,train,329.8575957000721,7,"(7, 21, 42)",0,500,300,0.9999998807907104,1,0.9999998807907104,5,True,0.2050797045230865,True,resnet50,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,50,0.1777070313692093,7.502953880391883
0.169934794306755,7.697176898282666,-0.0311112161725759,192339.375,0,0.7137260526418686,21,D:\IE_643_Project\pre_trained_model_weights\resnet50_cifar10 .pth,1,"(0, 1, 8)",automobile,0.6286185383796692,cpu,True,0.4274523556232452,0.3692639768123626,D:\IE_643_Project\results\phase1_baseline\figures\resnet50_plug_in_aug_sigmoid_class1_automobile_seed21.png,32,0.3635127246379852,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,320,-15.540936470031738,0.03,0.01,0.0,320,3,2,0.6796283721923828,129,3.2981655597686768,10,4807.74560546875,plug_in_aug_sigmoid,23520842,sigmoid,local CIFAR-10 checkpoint: resnet50_cifar10 .pth,500,train,340.40706279990263,21,"(7, 21, 42)",0,500,300,0.9999996423721312,1,0.9999996423721312,5,True,0.1995743066072464,True,resnet50,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,50,0.169934794306755,7.697176898282666
0.1853445023298263,7.320202914430492,-0.0747397169470787,192338.875,0,0.7189797610044479,42,D:\IE_643_Project\pre_trained_model_weights\resnet50_cifar10 .pth,1,"(0, 1, 8)",automobile,0.6212379336357117,cpu,True,0.4379595220088959,0.3668159246444702,D:\IE_643_Project\results\phase1_baseline\figures\resnet50_plug_in_aug_sigmoid_class1_automobile_seed42.png,32,0.3323980569839477,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,320,-17.583242416381836,0.03,0.01,0.0,320,3,2,0.6761398315429688,129,4.064730167388916,10,4807.5537109375,plug_in_aug_sigmoid,23520842,sigmoid,local CIFAR-10 checkpoint: resnet50_cifar10 .pth,500,train,346.7804127000272,42,"(7, 21, 42)",0,500,300,1.0,1,1.0,5,True,0.2212358713150024,True,resnet50,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,50,0.1853445023298263,7.320202914430492
0.1416464745998382,8.48794230044989,0.0217848997563123,192340.078125,1,0.7511651813983917,1016,D:\IE_643_Project\pre_trained_model_weights\resnet50_cifar10 .pth,8,"(0, 1, 8)",ship,0.5055556893348694,cpu,True,0.5023303627967834,0.2414424568414688,D:\IE_643_Project\results\phase1_baseline\figures\resnet50_plug_in_aug_sigmoid_class8_ship_seed7.png,32,0.3282909989356994,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,320,-19.483617782592773,0.03,0.01,0.0,320,3,2,0.8415284752845764,17,1.3025919198989868,10,4807.10009765625,plug_in_aug_sigmoid,23520842,sigmoid,local CIFAR-10 checkpoint: resnet50_cifar10 .pth,500,train,357.060899999924,7,"(7, 21, 42)",0,500,300,1.0,8,1.0,5,True,0.1280617862939834,True,resnet50,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,50,0.1416464745998382,8.48794230044989
0.2063126116991043,6.854742231954515,-0.0526137016713619,192339.734375,1,0.7500128746032715,1030,D:\IE_643_Project\pre_trained_model_weights\resnet50_cifar10 .pth,8,"(0, 1, 8)",ship,0.505662739276886,cpu,True,0.500025749206543,0.2413442581892013,D:\IE_643_Project\results\phase1_baseline\figures\resnet50_plug_in_aug_sigmoid_class8_ship_seed21.png,32,0.3262106776237488,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,320,-20.108110427856445,0.03,0.01,0.0,320,3,2,0.8473553657531738,34,1.2353911399841309,10,4807.0263671875,plug_in_aug_sigmoid,23520842,sigmoid,local CIFAR-10 checkpoint: resnet50_cifar10 .pth,500,train,390.6624843999744,21,"(7, 21, 42)",0,500,300,1.0,8,1.0,5,True,0.1229805052280426,True,resnet50,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,50,0.2063126116991043,6.854742231954515
0.1810541749000549,7.421914564026074,0.0624397993087768,192339.8125,1,0.7511207461357117,1051,D:\IE_643_Project\pre_trained_model_weights\resnet50_cifar10 .pth,8,"(0, 1, 8)",ship,0.5015293955802917,cpu,True,0.5022414922714233,0.2402220964431762,D:\IE_643_Project\results\phase1_baseline\figures\resnet50_plug_in_aug_sigmoid_class8_ship_seed42.png,32,0.3201097249984741,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,320,-20.64007377624512,0.03,0.01,0.0,320,3,2,0.8445414304733276,34,1.3679755926132202,10,4806.9775390625,plug_in_aug_sigmoid,23520842,sigmoid,local CIFAR-10 checkpoint: resnet50_cifar10 .pth,500,train,423.568542300025,42,"(7, 21, 42)",0,500,300,1.0,8,1.0,5,True,0.1350665837526321,True,resnet50,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,50,0.1810541749000549,7.421914564026074
0.1999219208955764,6.99139584060771,-0.0047174575738608,36298.71484375,1,0.7564173340797424,1016,D:\IE_643_Project\pre_trained_model_weights\resnet101_cifar10_final_state_dict.pth,0,"(0, 1, 8)",airplane,0.4908324778079986,cpu,True,0.5128346681594849,0.1775257140398025,D:\IE_643_Project\results\phase1_baseline\figures\resnet101_plug_in_aug_sigmoid_class0_airplane_seed7.png,32,0.3108482360839844,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,626,-18.746902465820312,0.03,0.01,0.0,626,3,2,0.9236438274383544,98,1.261031150817871,10,906.0665893554688,plug_in_aug_sigmoid,42512970,sigmoid,local CIFAR-10 checkpoint: resnet101_cifar10_final_state_dict.pth,500,train,701.9733151001856,7,"(7, 21, 42)",0,500,300,1.0,0,1.0,5,True,0.2405945807695388,True,resnet101,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,101,0.1999219208955764,6.99139584060771
0.2028272598981857,6.928736764207666,0.0101988827809691,36295.27734375,0,0.7585241496562958,21,D:\IE_643_Project\pre_trained_model_weights\resnet101_cifar10_final_state_dict.pth,0,"(0, 1, 8)",airplane,0.4882551431655884,cpu,True,0.5170482993125916,0.184060737490654,D:\IE_643_Project\results\phase1_baseline\figures\resnet101_plug_in_aug_sigmoid_class0_airplane_seed21.png,32,0.3538888990879059,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,626,-19.530426025390625,0.03,0.01,0.0,626,3,2,0.9151113629341124,98,1.192630648612976,10,905.90478515625,plug_in_aug_sigmoid,42512970,sigmoid,local CIFAR-10 checkpoint: resnet101_cifar10_final_state_dict.pth,500,train,577.990769200027,21,"(7, 21, 42)",0,500,300,1.0,0,1.0,5,True,0.2568561136722564,True,resnet101,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,101,0.2028272598981857,6.928736764207666
0.186898723244667,7.283936653931838,-0.0088603785261511,36303.54296875,0,0.7570809125900269,42,D:\IE_643_Project\pre_trained_model_weights\resnet101_cifar10_final_state_dict.pth,0,"(0, 1, 8)",airplane,0.4965340197086334,cpu,True,0.5141618251800537,0.1610116511583328,D:\IE_643_Project\results\phase1_baseline\figures\resnet101_plug_in_aug_sigmoid_class0_airplane_seed42.png,32,0.3123983144760132,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,626,-17.026763916015625,0.03,0.01,0.0,626,3,2,0.9168078899383544,98,1.3603839874267578,10,906.349609375,plug_in_aug_sigmoid,42512970,sigmoid,local CIFAR-10 checkpoint: resnet101_cifar10_final_state_dict.pth,500,train,624.1619710999075,42,"(7, 21, 42)",0,500,300,1.0,0,1.0,5,True,0.241938903927803,True,resnet101,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,101,0.186898723244667,7.283936653931838
0.1393356621265411,8.559377142825147,-0.0355110801756382,33951.91796875,1,0.5813207179307938,1016,D:\IE_643_Project\pre_trained_model_weights\resnet101_cifar10_final_state_dict.pth,1,"(0, 1, 8)",automobile,0.637971818447113,cpu,True,0.1626414358615875,6.568605899810791,D:\IE_643_Project\results\phase1_baseline\figures\resnet101_plug_in_aug_sigmoid_class1_automobile_seed7.png,32,0.2894744575023651,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,626,-28.656530380249023,0.03,0.01,0.0,626,3,2,0.575121283531189,0,2.9810540676116943,10,852.9391479492188,plug_in_aug_sigmoid,42512970,sigmoid,local CIFAR-10 checkpoint: resnet101_cifar10_final_state_dict.pth,500,train,698.9533293000422,7,"(7, 21, 42)",0,500,300,1.0,1,1.0,5,True,0.1552852988243103,True,resnet101,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,101,0.1393356621265411,8.559377142825147
0.118840716779232,9.250347374445564,0.041559875011444,33925.125,1,0.5802560821175575,1030,D:\IE_643_Project\pre_trained_model_weights\resnet101_cifar10_final_state_dict.pth,1,"(0, 1, 8)",automobile,0.6207229495048523,cpu,True,0.160512164235115,6.669660568237305,D:\IE_643_Project\results\phase1_baseline\figures\resnet101_plug_in_aug_sigmoid_class1_automobile_seed21.png,32,0.29405677318573,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,626,-31.046594619750977,0.03,0.01,0.0,626,3,2,0.5738624930381775,0,3.611440420150757,10,852.14794921875,plug_in_aug_sigmoid,42512970,sigmoid,local CIFAR-10 checkpoint: resnet101_cifar10_final_state_dict.pth,500,train,963.1312424999196,21,"(7, 21, 42)",0,500,300,1.0,1,1.0,5,True,0.1541465371847152,True,resnet101,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,101,0.118840716779232,9.250347374445564
0.12295714765787125,9.102462200920389,0.050307679921388626,33057.25,1,0.583676815032959,1051,D:\IE_643_Project\pre_trained_model_weights\resnet101_cifar10_final_state_dict.pth,1,"(0, 1, 8)",automobile,0.6971277594566345,cpu,True,0.16735363006591797,7.557466983795166,D:\IE_643_Project\results\phase1_baseline\figures\resnet101_plug_in_aug_sigmoid_class1_automobile_seed42.png,32,0.2916479706764221,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,626,-37.117000579833984,0.03,0.01,0.0,626,3,2,0.580396294593811,0,4.091550350189209,10,830.7892456054688,plug_in_aug_sigmoid,42512970,sigmoid,local CIFAR-10 checkpoint: resnet101_cifar10_final_state_dict.pth,500,train,652.4286974000279,42,"(7, 21, 42)",0,500,300,1.0,1,1.0,5,True,0.19606316089630127,True,resnet101,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,101,0.12295714765787125,9.102462200920389
0.13633954524993896,8.653781588909697,0.039161454886198044,36293.19921875,1,0.755730152130127,1016,D:\IE_643_Project\pre_trained_model_weights\resnet101_cifar10_final_state_dict.pth,8,"(0, 1, 8)",ship,0.490556001663208,cpu,True,0.5114603042602539,0.2471536546945572,D:\IE_643_Project\results\phase1_baseline\figures\resnet101_plug_in_aug_sigmoid_class8_ship_seed7.png,32,0.31212395429611206,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,626,-25.53541374206543,0.03,0.01,0.0,626,3,2,0.9465121030807495,250,1.2819758653640747,10,905.3201904296875,plug_in_aug_sigmoid,42512970,sigmoid,local CIFAR-10 checkpoint: resnet101_cifar10_final_state_dict.pth,500,train,748.2601462001912,7,"(7, 21, 42)",0,500,300,1.0,8,1.0,5,True,0.17058630287647247,True,resnet101,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,101,0.13633954524993896,8.653781588909697
0.14641918241977692,8.344020225035605,0.013680447824299335,36289.77734375,0,0.7540559470653534,21,D:\IE_643_Project\pre_trained_model_weights\resnet101_cifar10_final_state_dict.pth,8,"(0, 1, 8)",ship,0.4938109815120697,cpu,True,0.5081118941307068,0.2543585002422333,D:\IE_643_Project\results\phase1_baseline\figures\resnet101_plug_in_aug_sigmoid_class8_ship_seed21.png,32,0.32884788513183594,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,626,-25.93507957458496,0.03,0.01,0.0,626,3,2,0.9375944137573242,250,1.2338358163833618,10,905.2015380859375,plug_in_aug_sigmoid,42512970,sigmoid,local CIFAR-10 checkpoint: resnet101_cifar10_final_state_dict.pth,500,train,609.6872698001098,21,"(7, 21, 42)",0,500,300,1.0,8,1.0,5,True,0.17035944759845734,True,resnet101,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,101,0.14641918241977692,8.344020225035605
0.13328038156032562,8.752337726201603,0.019789891317486763,36296.71484375,0,0.7531281411647797,42,D:\IE_643_Project\pre_trained_model_weights\resnet101_cifar10_final_state_dict.pth,8,"(0, 1, 8)",ship,0.4980895519256592,cpu,True,0.5062562823295593,0.2757211923599243,D:\IE_643_Project\results\phase1_baseline\figures\resnet101_plug_in_aug_sigmoid_class8_ship_seed42.png,32,0.30494946241378784,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,626,-26.756072998046875,0.03,0.01,0.0,626,3,2,0.9418188333511353,250,1.4237509965896606,10,905.3240356445312,plug_in_aug_sigmoid,42512970,sigmoid,local CIFAR-10 checkpoint: resnet101_cifar10_final_state_dict.pth,500,train,571.4209282000083,42,"(7, 21, 42)",0,500,300,1.0,8,1.0,5,True,0.17513912916183472,True,resnet101,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,101,0.13328038156032562,8.752337726201603
0.11586328595876694,9.360541587860064,-0.0248829647898674,350545.03125,0,0.782860279083252,7,D:\IE_643_Project\pre_trained_model_weights\resnet152_cifar10.pth,0,"(0, 1, 8)",airplane,0.4335477352142334,cpu,True,0.5657205581665039,0.17962461709976196,D:\IE_643_Project\results\phase1_baseline\figures\resnet152_plug_in_aug_sigmoid_class0_airplane_seed7.png,32,0.3235727846622467,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,932,-16.003366470336914,0.03,0.01,0.0,932,3,2,0.7691866159439087,354,1.4349331855773926,10,8762.4794921875,plug_in_aug_sigmoid,58156618,sigmoid,local CIFAR-10 checkpoint: resnet152_cifar10.pth,500,train,1147.318821300054,7,"(7, 21, 42)",0,500,300,1.0,0,1.0,5,True,0.18368029594421387,True,resnet152,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,152,0.11586328595876694,9.360541587860064
0.14483797550201416,8.391175542392336,0.038936030119657516,350545.03125,0,0.7842098057270049,21,D:\IE_643_Project\pre_trained_model_weights\resnet152_cifar10.pth,0,"(0, 1, 8)",airplane,0.43254050612449646,cpu,True,0.5684201121330261,0.18036098778247833,D:\IE_643_Project\results\phase1_baseline\figures\resnet152_plug_in_aug_sigmoid_class0_airplane_seed21.png,32,0.3486596345901489,0.01,0.5,1.0,0.0001,0.1,1e-05,project_safe_compatible_layers,932,-14.908973693847656,0.03,0.01,0.0,932,3,2,0.7948927879333496,122,1.6054331064224243,10,8762.595703125,plug_in_aug_sigmoid,58156618,sigmoid,local CIFAR-10 checkpoint: resnet152_cifar10.pth,500,train,1024.6140037998557,21,"(7, 21, 42)",0,500,300,0.9999992847442627,0,0.9999992847442627,5,True,0.16728875041007996,True,resnet152,0.025,0.5,1.0,7e-05,0.1,0.25,0.04,local_cifar10,3e-05,completed,CIFAR-10,32x32,3072,152,0.14483797550201416,8.391175542392336
